Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group
2017-01-25 15:00:00,21.838222222222225,41.51748888888888,161.0473333333333,472.5733333333333,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:01:00,21.839066666666678,41.553453333333344,160.5897333333333,468.7093333333332,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:02:00,21.83346666666667,41.56250666666664,159.5230666666666,461.59466666666657,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:03:00,21.832400000000003,41.563546666666646,158.6282666666667,453.8666666666668,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:04:00,21.83426666666667,41.54191999999999,158.24800000000002,450.12533333333334,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:05:00,21.835733333333337,41.51721333333331,157.94279999999998,448.4079999999996,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:06:00,21.836000000000006,41.53608,157.56213333333338,445.2186666666666,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:07:00,21.836133333333333,41.49723999999997,156.93360000000004,441.7226666666667,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:08:00,21.83746666666667,41.48435999999999,156.9341333333333,439.20799999999997,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:09:00,21.834266666666664,41.482759999999985,157.14360000000002,439.20799999999986,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:10:00,21.83306666666667,41.468093333333336,157.31520000000003,440.0053333333333,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:11:00,21.835333333333338,41.44370666666663,156.49600000000004,439.2693333333334,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:12:00,21.84040000000001,41.44750666666666,156.7432,438.9013333333333,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:13:00,21.838,41.43661333333331,156.49560000000008,435.528,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:14:00,21.836400000000005,41.429639999999964,156.00013333333337,433.5039999999999,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:15:00,21.837200000000003,41.41610666666666,155.75239999999997,428.59733333333344,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:16:00,21.84146666666667,41.416213333333296,155.44706666666661,425.4693333333332,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:17:00,21.841333333333335,41.4064,155.1808,423.19999999999993,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:18:00,21.84680000000001,41.381586666666664,154.95213333333336,421.36,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:19:00,21.844933333333334,41.40161333333332,155.14239999999995,420.7466666666667,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:20:00,21.845600000000005,41.38704000000002,154.5141333333333,419.52,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:21:00,21.84733333333333,41.379973333333346,154.36173333333335,418.6,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:22:00,21.85,41.36972000000001,154.28493333333333,415.7786666666667,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:23:00,21.851333333333333,41.357880000000016,153.98066666666665,415.7173333333334,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:24:00,21.851466666666667,41.35078666666667,153.56133333333327,414.0,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:25:00,21.8524,41.32593333333333,153.2563999999999,411.056,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:26:00,21.856133333333332,41.29625333333334,152.93333333333337,407.92800000000005,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:27:00,21.8556,41.28929333333335,152.85653333333326,406.51733333333317,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:28:00,21.857733333333325,41.27089333333335,152.15199999999996,405.90399999999994,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:29:00,21.86202702702702,41.279540540540545,152.3360810810811,400.8837837837836,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:30:00,21.865657894736835,41.239565789473716,151.8044736842105,399.47368421052636,0.0,0.0,0.0,0.0,2.0
2017-01-25 15:31:00,21.888533333333324,41.171040000000005,187.27640000000002,534.1520000000002,1.0,2.0,1.0,0.0,2.0
2017-01-25 15:32:00,21.919466666666658,41.15329333333334,204.79986666666656,560.648,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:33:00,21.95386666666667,41.14401333333336,212.62906666666666,581.8693333333333,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:34:00,21.979066666666675,41.160213333333374,214.85666666666665,587.9413333333334,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:35:00,21.995066666666673,41.198493333333346,215.46653333333327,587.7573333333332,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:36:00,22.013333333333332,41.22111999999999,215.67573333333328,587.8800000000002,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:37:00,22.03746666666667,41.321119999999986,215.14199999999994,584.568,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:38:00,22.064399999999996,41.35571999999999,215.27546666666657,583.4639999999999,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:39:00,22.089866666666662,41.367106666666665,214.5893333333333,582.2373333333333,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:40:00,22.10706666666666,41.420466666666655,214.6463999999999,580.7039999999998,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:41:00,22.121733333333324,41.427479999999974,214.38026666666653,577.8826666666663,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:42:00,22.13279999999999,41.477693333333335,214.13253333333336,576.5946666666664,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:43:00,22.147866666666665,41.529599999999995,213.69399999999993,574.8159999999998,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:44:00,22.16053333333333,41.57509333333333,213.63679999999985,574.3253333333332,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:45:00,22.172533333333323,41.61605333333333,213.25679999999997,571.3813333333331,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:46:00,22.189866666666674,41.669866666666685,213.25680000000003,569.7253333333332,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:47:00,22.201733333333348,41.719693333333346,212.81826666666655,569.1120000000001,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:48:00,22.21160000000002,41.73481333333335,212.77986666666655,566.9039999999999,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:49:00,22.222133333333343,41.765453333333326,212.47586666666658,565.6773333333334,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:50:00,22.226933333333342,41.81726666666668,212.3617333333333,563.4693333333332,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:51:00,22.2392,41.875666666666675,212.43813333333333,564.3280000000001,1.0,2.0,0.0,0.0,2.0
2017-01-25 15:52:00,22.237466666666673,41.923053333333336,212.87519999999995,563.8373333333333,1.0,1.0,0.0,0.0,2.0
2017-01-25 15:53:00,22.235066666666665,41.95665333333333,212.3045333333333,563.5306666666669,1.0,1.0,0.0,0.0,2.0
2017-01-25 15:54:00,22.2428,41.995053333333345,212.07666666666668,562.1813333333334,1.0,1.0,0.0,0.0,2.0
