Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group,Index
2016-03-24 12:30:00,21.446278688524593,45.57355669398906,228.14843306010923,717.8475423728813,0.0,0.0,0.0,0.0,32.0,1319
2016-03-24 12:40:00,21.44893046007403,45.511245977011484,233.1704576271187,765.6027595628418,0.5,1.0,0.0,0.0,32.0,1320
2016-03-24 12:50:00,21.556816939890705,45.66033606557377,226.40720338983053,720.3401074053138,1.0,2.0,0.0,0.0,32.0,1321
2016-03-24 13:00:00,21.440367486338797,45.663966666666674,224.73474043715848,696.571892655367,0.0,0.0,0.0,0.0,32.0,1322
2016-03-24 14:30:00,21.552250000000008,44.860883333333334,218.83341666666672,640.09,0.0,0.0,0.0,0.0,33.0,1331
2016-03-24 14:40:00,21.54716666666667,44.80970833333335,226.77341666666663,705.7549999999999,0.0,0.0,0.0,0.0,33.0,1332
2016-03-24 14:50:00,21.535060109289617,44.778285109289605,223.0507372881357,678.1664073353709,2.0,1.0,0.0,0.0,33.0,1333
2016-03-24 15:00:00,21.64816666666666,45.36409166666667,233.03749152542383,777.9749999999999,2.0,2.0,0.0,0.0,33.0,1334
2016-03-24 15:10:00,21.755871075298693,46.681691242937845,248.1192317310364,889.4686023895529,2.0,3.5,0.0,0.0,33.0,1335
2016-03-24 15:20:00,21.793114754098358,47.14925118088358,299.18876977401123,1440.526448087432,2.0,4.0,0.0,0.0,33.0,1336
2016-03-24 15:30:00,21.685871468926564,47.048433606557374,253.5979836065573,1000.5898633879783,0.0,0.0,0.0,0.0,33.0,1337
2016-03-24 15:40:00,21.61994730679157,46.8400238700565,217.23522638563617,620.9865339578455,0.0,0.0,0.0,0.0,33.0,1338
2016-03-24 15:50:00,21.58768852459015,46.69940319389487,209.2939768230639,557.7265969474281,0.0,0.0,0.0,0.0,34.0,1339
2016-03-24 16:00:00,21.678564207650275,46.621619491525415,206.6885240112996,551.2658192090394,1.0,2.0,0.0,0.0,34.0,1340
2016-03-24 16:10:00,21.609833333333327,46.59223155737703,211.21453672316386,572.4699999999998,0.0,0.0,0.0,0.0,34.0,1341
2016-03-29 07:50:00,20.579999999999995,47.41184562146894,205.20493785310737,678.8404519774011,0.0,0.0,1.0,0.0,44.0,2011
2016-03-29 08:00:00,20.571666666666662,47.312480054644816,207.34436510141705,704.4512086690747,0.0,0.0,1.0,0.0,44.0,2012
2016-03-29 08:10:00,20.577833333333334,47.394175000000004,206.72608333333335,709.2816666666666,2.0,4.0,1.0,0.0,44.0,2013
2016-03-29 08:20:00,20.675749999999994,48.30851666666666,206.798,709.0516666666665,2.0,4.0,1.0,0.0,44.0,2014
2016-03-29 08:30:00,20.736583333333332,48.70614562146893,210.89341666666672,743.5133333333331,2.0,4.0,1.0,0.0,44.0,2015
2016-03-29 08:40:00,20.78224999999999,48.67628333333333,215.15316666666655,792.7908333333332,2.0,4.0,1.0,0.0,44.0,2016
2016-03-29 08:50:00,20.705249999999985,47.96349305362601,212.09802445123643,706.7256779661018,0.0,0.0,1.0,0.0,44.0,2017
2016-03-29 09:00:00,20.696772988505735,47.50588542825362,212.33333333333334,702.9566666666669,0.0,0.0,1.0,0.0,44.0,2018
2016-03-29 09:10:00,20.683999999999987,47.21450833333334,213.72079301075274,714.9784946236559,0.0,0.0,1.0,0.0,45.0,2019
2016-03-29 09:20:00,20.793139628732852,47.70137023809524,218.01717514124292,794.3147457627118,2.0,1.0,1.0,0.0,45.0,2020
2016-03-29 09:30:00,20.76,47.828033333333366,216.0721428571428,737.2321428571425,0.0,0.0,1.0,0.0,45.0,2021
2016-03-29 10:10:00,20.671355932203376,46.45671186440679,213.83416666666668,719.1081967213113,0.0,0.0,1.0,0.0,46.0,2025
2016-03-29 10:20:00,20.665650537634402,46.32567500000002,215.6960134408602,725.7526344086021,0.0,0.0,1.0,0.0,46.0,2026
2016-03-29 10:30:00,20.67098360655737,46.38165312682643,224.1271844262296,810.8467759562843,0.0,0.0,1.0,0.0,46.0,2027
2016-03-29 10:40:00,20.80214890710382,46.46169166666666,245.1442500000002,1030.055,1.0,4.0,1.0,0.0,46.0,2028
2016-03-29 10:50:00,20.818826502732236,46.35158936781609,237.06104597701145,944.4130459770113,1.0,4.0,1.0,0.0,46.0,2029
2016-03-29 11:00:00,20.83455126424007,46.40775134408602,221.35566666666665,787.836559139785,1.0,4.0,1.0,0.0,46.0,2030
2016-03-29 11:10:00,20.819918079096045,46.16462058905251,222.63399043715845,789.3983333333335,0.0,0.0,1.0,0.0,46.0,2031
2016-03-29 11:20:00,20.834062500000005,45.601455126424,264.3808333333333,1167.5949999999998,0.0,0.0,1.0,0.0,46.0,2032
2016-03-29 11:30:00,20.83876082251082,45.385503225806445,272.6067499999999,1231.5782795698929,0.0,0.0,1.0,0.0,47.0,2033
2016-03-29 11:40:00,20.940508474576276,45.50665368852458,220.32747598870048,784.692429378531,2.0,4.0,1.0,0.0,47.0,2034
2016-03-29 11:50:00,20.83954292859129,45.46373592896175,217.64317310363987,745.5839830508473,0.0,0.0,1.0,0.0,47.0,2035
2016-03-29 12:00:00,20.82083333333334,45.052325,238.42916666666667,923.4883333333333,0.0,0.0,1.0,0.0,47.0,2036
2016-03-29 13:30:00,20.815416666666664,44.40430833333335,231.10808333333344,855.8300000000002,0.0,0.0,1.0,0.0,48.0,2045
2016-03-29 13:40:00,20.86200819672131,44.03807499999999,279.10725,1260.7450000000001,0.0,0.0,1.0,0.0,48.0,2046
2016-03-29 13:50:00,20.899749999999997,43.057500423728825,313.7697923728813,1555.1365536723165,0.0,0.0,1.0,0.0,48.0,2047
2016-03-29 14:00:00,21.000869047619048,42.621266666666656,297.17663095238095,1432.629841269841,1.0,1.0,1.0,0.0,48.0,2048
2016-03-29 14:10:00,21.09591666666667,42.94839166666667,308.98799999999994,1527.3916666666664,1.0,1.0,1.0,0.0,48.0,2049
2016-03-29 14:20:00,21.159416666666658,43.268,315.8638757062147,1592.3132513661203,1.0,1.0,1.0,0.0,48.0,2050
2016-03-29 14:30:00,21.180166666666658,43.507583898305086,298.79733333333337,1445.3966666666665,0.0,0.0,1.0,0.0,48.0,2051
2016-03-29 14:40:00,21.05874999999999,43.68295833333333,221.86908333333332,788.4400000000003,0.0,0.0,1.0,0.0,48.0,2052
2016-03-29 14:50:00,20.97605084745762,43.813674999999996,197.56012634408597,599.5543548387096,0.0,0.0,1.0,0.0,49.0,2053
2016-03-29 15:00:00,21.009336021505366,43.87653534482759,197.95456920903956,605.9324011299434,0.0,0.0,1.0,0.0,49.0,2054
2016-03-29 15:10:00,21.035868644067794,44.52353862183939,193.03183662128356,564.9366212836901,1.0,4.0,1.0,0.0,49.0,2055
2016-03-29 15:20:00,20.962916666666665,44.62161666666667,193.37974999999994,563.8833333333333,0.0,0.0,1.0,0.0,49.0,2056
2016-03-30 07:50:00,20.6295,47.56196153846153,189.857,542.3399999999999,0.0,0.0,1.0,0.0,50.0,2155
2016-03-30 08:00:00,20.719885183160194,47.5333052259887,192.2576216511756,546.365,0.0,0.0,1.0,0.0,50.0,2156
2016-03-30 08:10:00,20.786166666666677,47.63442499999999,194.53725000000009,544.7166666666667,0.0,0.0,1.0,0.0,50.0,2157
2016-03-30 08:20:00,20.89191666666667,48.15724999999999,194.4980778688525,554.0699999999999,2.0,4.0,1.0,0.0,50.0,2158
2016-03-30 08:30:00,20.988833333333332,49.026828107344656,192.4859489247313,546.9783333333332,2.0,4.0,1.0,0.0,50.0,2159
2016-03-30 08:40:00,21.03677298850574,49.54729420903957,193.34741666666682,549.8149999999999,2.0,4.0,1.0,0.0,50.0,2160
2016-03-30 08:50:00,20.99516666666667,49.518024999999994,193.89640350877198,546.2855472013366,0.0,0.0,1.0,0.0,50.0,2161
2016-03-30 09:00:00,20.95389830508474,49.218741039177544,195.1857951977401,548.7514124293784,0.0,0.0,1.0,0.0,50.0,2162
2016-03-30 09:10:00,20.92683333333332,49.14772500000001,196.20074999999994,558.5854022988506,0.0,0.0,1.0,0.0,51.0,2163
2016-03-30 09:20:00,20.998934426229503,49.39854098360655,196.39671174863378,561.9962021857924,2.0,1.0,1.0,0.0,51.0,2164
2016-03-30 09:30:00,21.003750000000004,49.766340960451984,196.70058333333316,564.7649999999999,0.0,0.0,1.0,0.0,51.0,2165
2016-03-30 09:40:00,20.937166666666656,49.612933333333345,199.28668859649122,583.3808771929826,0.0,0.0,1.0,0.0,51.0,2166
2016-03-30 09:50:00,20.936916666666654,49.46169166666668,200.22616666666667,593.3233333333335,0.0,0.0,1.0,0.0,51.0,2167
2016-03-30 10:00:00,20.948833333333326,49.35624782608694,202.27500000000003,611.6278142076503,0.0,0.0,1.0,0.0,51.0,2168
2016-03-30 10:20:00,20.931475409836064,49.46264516129031,200.07133333333329,591.0999999999999,0.0,0.0,1.0,0.0,52.0,2170
2016-03-30 10:30:00,20.928405367231633,49.52818333333333,203.44011808835796,623.6406223951097,0.0,0.0,1.0,0.0,52.0,2171
2016-03-30 10:40:00,21.015333333333324,49.78526206896553,199.60287178786223,601.4116457080373,1.0,4.0,1.0,0.0,52.0,2172
2016-03-30 10:50:00,21.109416666666675,50.154224999999975,205.84475,653.3533333333334,1.0,4.0,1.0,0.0,52.0,2173
2016-03-30 11:00:00,21.143833333333333,50.407258333333345,209.57108333333326,690.3424863387977,1.0,4.0,1.0,0.0,52.0,2174
2016-03-30 11:10:00,21.133000000000006,50.60738456284153,194.9646666666667,561.5456284153006,1.0,2.0,1.0,0.0,52.0,2175
2016-03-30 11:20:00,21.041333333333327,50.65020833333334,190.5768290960452,543.6705376344087,0.0,0.0,1.0,0.0,52.0,2176
2016-03-30 11:30:00,21.050423728813556,50.50832500000001,191.22675000000007,545.3670967741936,0.0,0.0,1.0,0.0,52.5,2177
2016-03-30 11:40:00,21.040249999999993,50.45755607344633,191.99302966101703,546.1815027322405,0.0,0.0,1.0,0.0,53.0,2178
2016-03-30 11:50:00,21.154666666666675,51.04867485875705,190.78524590163937,551.1449717514124,2.0,4.0,1.0,0.0,53.0,2179
2016-03-30 12:00:00,21.071666666666665,51.14244166666667,195.98439247311833,555.2966666666666,0.0,0.0,1.0,0.0,53.0,2180
2016-03-30 12:10:00,21.0265,50.97870000000001,195.4998333333332,551.08,0.0,0.0,1.0,0.0,53.0,2181
2016-03-30 13:30:00,21.188870967741924,50.66900000000001,205.37000000000003,632.694915254237,0.0,0.0,1.0,0.0,54.0,2189
2016-03-30 13:40:00,21.175349462365592,50.7392977036632,204.91289775833803,627.2665254237288,0.0,0.0,1.0,0.0,54.0,2190
2016-03-30 13:50:00,21.162115282919093,50.78520141242937,208.81523742227245,650.3546774193546,0.0,0.0,1.0,0.0,54.0,2191
2016-03-30 14:00:00,21.215298850574698,51.059416017797545,203.61509699453546,612.7796777840588,1.0,1.0,1.0,0.0,54.0,2192
2016-03-30 14:10:00,21.272550847457623,51.26979480874318,199.05934822845055,574.1813559322034,1.0,1.0,1.0,0.0,54.0,2193
2016-03-30 14:20:00,21.333500000000015,51.40032499999999,202.07826412429367,591.4833333333333,1.0,1.0,1.0,0.0,54.0,2194
2016-03-30 14:30:00,21.33846468926555,51.40492622950818,205.09737288135597,610.9644632768361,0.0,0.0,1.0,0.0,54.0,2195
2016-03-30 14:40:00,21.301847457627115,51.32444819573538,212.87934180790955,672.8292655367234,0.0,0.0,1.0,0.0,54.0,2196
2016-03-30 14:50:00,21.283137931034474,51.27241984126984,206.75114130434787,621.8950000000002,0.0,0.0,1.0,0.0,55.0,2197
2016-03-30 15:00:00,21.25772598870056,51.29699443826475,199.75233333333347,561.0271751412429,0.0,0.0,1.0,0.0,55.0,2198
2016-03-30 15:10:00,21.228849726775945,51.33751666666665,195.62949999999995,544.0028735632184,0.0,0.0,1.0,0.0,55.0,2199
2016-03-30 15:20:00,21.28256034482758,51.6020142736009,195.41209482758615,537.3566666666668,1.0,4.0,1.0,0.0,55.0,2200
2016-03-30 15:30:00,21.299663189269737,51.73471311475412,198.95445663670014,555.812183908046,0.0,0.0,1.0,0.0,55.0,2201
2016-03-31 07:40:00,21.046000000000006,53.86803149717515,223.11833333333334,770.0877595628414,0.0,0.0,1.0,0.0,56.0,2298
2016-03-31 07:50:00,21.040250000000015,53.8704857526882,216.16272131147548,663.8936781609195,0.0,0.0,1.0,0.0,56.0,2299
2016-03-31 08:00:00,21.041071130869692,53.91938073770493,220.0185689655172,726.1464480874316,0.0,0.0,1.0,0.0,56.0,2300
2016-03-31 08:10:00,21.087844632768366,54.019241525423716,221.12160928961742,740.5245901639348,2.0,1.0,1.0,0.0,56.0,2301
2016-03-31 08:20:00,21.23547908422838,54.69397781232334,221.74614754098377,742.8213948318979,2.0,1.0,1.0,0.0,56.0,2302
2016-03-31 08:30:00,21.31590027322405,55.20997853107346,221.82006575102287,742.0934541203976,2.0,1.0,1.0,0.0,56.0,2303
2016-03-31 08:40:00,21.356557377049192,55.44828079096047,221.82869623655918,742.071505376344,1.0,0.5,1.0,0.0,56.0,2304
2016-03-31 08:50:00,21.29172131147541,55.215729508196745,223.32620972300742,748.8083606557382,0.0,0.0,1.0,0.0,56.0,2305
2016-03-31 09:00:00,21.27951960784314,54.97066525423729,224.5516224712959,764.8770092946967,0.0,0.0,1.0,0.0,56.5,2306
2016-03-31 09:10:00,21.26957071408725,54.891733537093636,224.01652679059586,751.4590163934427,0.0,0.0,1.0,0.0,57.0,2307
2016-03-31 09:20:00,21.351250000000004,55.009025537634415,227.6562697253068,782.1776604612393,1.0,1.0,1.0,0.0,57.0,2308
2016-03-31 09:30:00,21.326065573770496,54.93900000000002,234.552372881356,866.9050847457625,0.0,0.0,1.0,0.0,57.0,2309
2016-03-31 10:40:00,21.43617021276596,54.70176595744683,227.4789361702128,726.114893617021,0.0,0.0,1.0,0.0,58.0,2316
2016-03-31 10:50:00,21.43651014170603,54.737483050847445,230.52855790960456,756.2971751412429,0.0,0.0,1.0,0.0,58.0,2317
2016-03-31 11:00:00,21.60647540983608,55.04774110169493,265.4942655367231,1098.7290811775197,1.0,1.0,1.0,0.0,58.0,2318
2016-03-31 11:10:00,21.57317896174864,55.233674999999984,244.63083333333333,871.5875136612021,0.0,0.0,1.0,0.0,58.0,2319
2016-03-31 11:20:00,21.57212121212121,55.19195909090908,276.87090151515156,1182.1337878787883,0.0,0.0,1.0,0.0,58.0,2320
